date,station,lat,lon,h_m,q,nsat,dN_m,dE_m,dU_m,r3d_m,status,duration_s
2025-01-10,MIBX,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.6
2025-01-10,MIMQ,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.8
2025-01-10,MBAR,-0.60146613,30.73788031,1337.5196,1,30,0.0041,0.0020,-0.0092,0.0103,ok,242.5
2025-01-10,MIMZ,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.9
2025-01-10,MCM4,-77.83835143,166.66933664,97.9380,1,31,-0.0039,0.0001,-0.0395,0.0397,ok,214.1
2025-01-10,MKTG,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,MELI,35.28119154,-2.95164873,88.7847,1,22,0.0059,0.0074,-0.0216,0.0236,ok,187.1
2025-01-10,MNBE,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.9
2025-01-10,MNCA,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,MNRT,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.3
2025-01-10,MNTF,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,MOBJ,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,MOBK,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,MOBN,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,MOIU,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.8
2025-01-10,MONE,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.8
2025-01-10,MONG,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.9
2025-01-10,MONP,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,6.0
2025-01-10,MORP,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.9
2025-01-10,MET3,60.21745706,24.39450404,79.2252,1,30,0.0035,-0.0026,-0.0021,0.0048,ok,209.6
2025-01-10,MOS0,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,6.1
2025-01-10,MOWR,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,MPL2,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.5
2025-01-10,MQZG,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,METG,60.24196834,24.38417940,59.7134,1,30,0.0042,-0.0004,-0.0037,0.0056,ok,225.5
2025-01-10,MRTG,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.8
2025-01-10,MSCG,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,6.0
2025-01-10,MSOL,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.9
2025-01-10,MTBG,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,6.0
2025-01-10,MTCO,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.8
2025-01-10,MTCV,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.9
2025-01-10,MIKL,46.97278680,31.97284679,93.9308,1,21,0.0007,0.0049,0.0003,0.0050,ok,133.2
2025-01-10,MTDN,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.7
2025-01-10,MTEM,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,6.0
2025-01-10,MTFV,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,MTJO,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,MTMA,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,MTSR,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,MTV2,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,MTVE,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.5
2025-01-10,MTY2,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,MULG,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,MZAN,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,NAMA,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,NAPL,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.9
2025-01-10,MGUE,-35.77734922,-69.39792884,1553.7293,1,23,0.0006,-0.4352,0.0002,0.4352,ok,188.7
2025-01-10,NAS0,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.8
2025-01-10,MIZU,39.13515072,141.13287204,117.1159,1,20,-0.6717,1.5506,-0.0333,1.6901,ok,187.6
2025-01-10,NBRK,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.9
2025-01-10,NBTG,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.9
2025-01-10,NCBE,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.9
2025-01-10,NCKN,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,6.0
2025-01-10,MKEA,19.80136013,-155.45635219,3754.6368,1,25,0.0012,-0.0046,-0.0034,0.0059,ok,213.6
2025-01-10,NCLF,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.8
2025-01-10,NCSH,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.5
2025-01-10,NDMB,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,NEAH,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,NEBO,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,NEIA,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,NESA,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,NEWL,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,NHIL,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.5
2025-01-10,NICA,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,NICE,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,NIEB,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.8
2025-01-10,MOBS,-37.82940061,144.97534201,40.5872,1,25,-0.0081,-0.0162,0.0139,0.0229,ok,222.9
2025-01-10,NIST,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.9
2025-01-10,NISU,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,MRC1,38.49909990,-77.37065076,27.1990,1,22,0.0036,0.0034,0.0022,0.0054,ok,188.6
2025-01-10,MRO1,-26.69663204,116.63749579,354.0773,1,23,0.0007,-0.0080,0.0106,0.0133,ok,206.9
2025-01-10,NMGR,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.9
2025-01-10,NMTN,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.9
2025-01-10,NAUS,-3.02291693,-60.05501742,93.9137,1,21,0.0041,-0.0049,0.0125,0.0140,ok,208.1
2025-01-10,NANO,49.29480906,-124.08648127,6.6087,1,23,0.0031,0.0035,0.0090,0.0101,ok,221.6
2025-01-10,NOR1,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.9
2025-01-10,NORS,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.8
2025-01-10,NAUR,-0.55172553,166.92553861,46.2508,1,27,-0.0001,-0.0024,0.0079,0.0083,ok,224.2
2025-01-10,NOTO,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,6.0
2025-01-10,NOUM,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.7
2025-01-10,NOVJ,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.7
2025-01-10,NOVM,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,NPLD,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,NPLY,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,NRIL,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,NRMD,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.9
2025-01-10,NICO,35.14098919,33.39645019,190.0006,1,22,-0.0007,0.0070,-0.0152,0.0168,ok,181.8
2025-01-10,NSSP,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.8
2025-01-10,NSTA,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.8
2025-01-10,NLIB,41.77159081,-91.57489898,206.9761,1,18,0.0021,0.0077,-0.0018,0.0081,ok,174.2
2025-01-10,NTJN,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,6.0
2025-01-10,NURK,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,NIUM,-19.07652164,-169.92707699,89.6985,1,24,0.0140,-0.0218,-0.0027,0.0261,ok,213.2
2025-01-10,NYA1,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.9
2025-01-10,NKLG,0.35390993,9.67212897,31.4848,1,29,-0.0004,0.0023,-0.0155,0.0157,ok,219.4
2025-01-10,NYAL,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,NYB0,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.9
2025-01-10,NYBR,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.8
2025-01-10,NYLP,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.8
2025-01-10,NYQN,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.8
2025-01-10,NNOR,-31.04872484,116.19272604,234.8090,1,22,-0.0008,0.0003,0.0017,0.0019,ok,219.7
2025-01-10,OAK2,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,6.4
2025-01-10,OBE2,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,6.3
2025-01-10,NOT1,36.87584792,14.98979222,126.3070,1,21,-0.0000,0.0133,-0.0136,0.0190,ok,154.1
2025-01-10,OHI2,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.9
2025-01-10,NVSK,54.84061088,83.23545249,123.0986,1,16,-0.0025,0.0007,0.0334,0.0335,ok,96.0
2025-01-10,OHI3,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,6.0
2025-01-10,OHIG,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,OKC0,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,OKCB,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,OLK2,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,ONRJ,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.5
2025-01-10,NRC1,45.45416313,-75.62383207,82.5435,1,23,-0.0003,0.0054,-0.0000,0.0054,ok,172.2
2025-01-10,OP71,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.9
2025-01-10,OPMT,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.9
2025-01-10,NRMG,-22.22831862,166.48488841,160.3204,1,25,-0.0019,-0.0028,-0.0140,0.0144,ok,203.3
2025-01-10,OROS,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.7
2025-01-10,OSJE,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.9
2025-01-10,OSLS,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.9
2025-01-10,OSN1,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.8
2025-01-10,OAFA,-31.50868139,-68.62326902,727.3798,1,23,0.0083,-0.0586,0.0095,0.0600,ok,134.8
2025-01-10,OSN4,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.8
2025-01-10,OSOR,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,NTUS,1.34580061,103.67996159,75.3869,1,22,-0.0397,-0.0295,-0.0020,0.0495,ok,213.5
2025-01-10,OTZ1,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,OUAG,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.3
2025-01-10,P009,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,P012,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.8
2025-01-10,P013,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.9
2025-01-10,P028,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.8
2025-01-10,OBE4,48.08480739,11.27785985,650.5501,1,25,0.0700,-0.0285,0.0534,0.0925,ok,151.7
2025-01-10,P036,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.8
2025-01-10,P037,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,P043,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,P044,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.3
2025-01-10,P049,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.3
2025-01-10,P051,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.5
2025-01-10,P053,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.5
2025-01-10,P054,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,P055,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,NYA2,78.93033357,11.85864167,81.5416,1,30,0.0000,-0.0048,-0.0240,0.0245,ok,232.1
2025-01-10,P059,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,P094,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,P101,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.7
2025-01-10,P169,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.3
2025-01-10,P212,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,P213,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,P224,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,ONSA,57.39530151,11.92552321,45.6138,1,25,-0.0012,0.0070,-0.0138,0.0155,ok,159.7
2025-01-10,P231,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.5
2025-01-10,P367,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,P394,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,P401,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.7
2025-01-10,P432,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,P435,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,P475,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.3
2025-01-10,P706,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.3
2025-01-10,P731,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,P777,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.3
2025-01-10,P804,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,ORID,41.12731367,20.79405603,773.0093,1,22,0.0012,0.0059,-0.0013,0.0061,ok,151.5
2025-01-10,P815,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,P816,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,PADT,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.9
2025-01-10,PAIT,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,PALA,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.3
2025-01-10,PALI,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,PALM,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.5
2025-01-10,PAPH,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,PAPE,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.9
2025-01-10,PARA,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.5
2025-01-10,PARC,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,6.0
2025-01-10,PARY,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.5
2025-01-10,PBIL,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.5
2025-01-10,PBR2,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.3
2025-01-10,PBRI,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.3
2025-01-10,PCLA,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,PDEL,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,PEPE,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,PETP,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.7
2025-01-10,PETS,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.9
2025-01-10,ONS1,57.39533607,11.92454715,44.5161,1,25,-0.0014,0.0096,-0.0114,0.0150,ok,217.8
2025-01-10,PFRR,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.8
2025-01-10,PENC,47.78960578,19.28153461,291.7352,1,13,0.0059,-0.0014,-0.0013,0.0062,ok,52.9
2025-01-10,OUS2,-45.86946898,170.51092422,26.0885,1,24,-0.0102,-0.0270,-0.0012,0.0289,ok,195.1
2025-01-10,OWMG,-44.02429128,-176.36880752,21.6097,1,20,0.0027,-0.0119,-0.0019,0.0124,ok,202.5
2025-01-10,PIN1,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.9
2025-01-10,PIN2,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,6.0
2025-01-10,PLBA,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.8
2025-01-10,PLO5,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,6.0
2025-01-10,PLTC,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.9
2025-01-10,PMTG,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.8
2025-01-10,PMTH,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.6
2025-01-10,PMTL,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.8
2025-01-10,PADO,45.41115674,11.89606747,64.6616,1,22,0.0082,0.0080,-0.0102,0.0153,ok,169.0
2025-01-10,PNGM,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.9
2025-01-10,PERT,-31.80195537,115.88525885,12.6811,1,19,-0.0043,-0.0087,0.0134,0.0166,ok,188.4
2025-01-10,PARK,-32.99875721,148.26461500,397.4052,1,27,0.0086,-0.0123,0.0059,0.0162,ok,210.5
2025-01-10,POL2,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,6.4
2025-01-10,POOL,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,6.3
2025-01-10,PICL,51.47980845,-90.16197929,315.2148,1,21,0.0040,0.0033,-0.0039,0.0065,ok,211.5
2025-01-10,PGEN,6.06491140,125.13166110,121.0740,1,23,0.0078,0.0034,-0.0049,0.0098,ok,218.8
2025-01-10,PIE1,34.30150475,-108.11892991,2347.7148,1,21,0.0038,0.0054,-0.0080,0.0104,ok,187.4
2025-01-10,PPER,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.7
2025-01-10,PPTE,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,PPTG,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.3
2025-01-10,PRAT,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,PIMO,14.63572081,121.07772660,95.5105,1,19,0.0030,0.0020,-0.0390,0.0391,ok,167.1
2025-01-10,PRE1,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,PRE4,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.3
2025-01-10,PRIE,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,PRMI,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,PSAL,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.5
2025-01-10,PSU1,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,PTAA,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.4
2025-01-10,POLV,49.60261610,34.54293668,178.3535,1,25,-0.0011,0.0030,-0.0002,0.0032,ok,75.3
2025-01-10,POAL,-30.07403981,-51.11976549,76.7302,1,21,-0.0094,0.0025,-0.0091,0.0133,ok,148.0
2025-01-10,PTHL,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,6.0
2025-01-10,PTKL,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.9
2025-01-10,PTLD,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.7
2025-01-10,PTRB,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.8
2025-01-10,PTSV,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.8
2025-01-10,PUR5,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.9
2025-01-10,PUR6,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.8
2025-01-10,PWEL,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.8
2025-01-10,PYGR,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,5.9
2025-01-10,POHN,6.95994874,158.21010273,90.6475,1,25,-0.0027,0.0093,-0.0261,0.0278,ok,234.1
